,model,max_depth,n_bits,n_features,training_time,compilation_time,prediction_time,accuracy,f1
859,FHEDecisionTreeClassifier,8,9,9,0.7057281659799628,0.9206358750234358,344.8306227920111,0.964,0.9620253164556962
860,FHEDecisionTreeClassifier,8,9,10,0.6706408330355771,1.0801556670339778,490.8054016249953,0.972,0.974169741697417
861,FHEDecisionTreeClassifier,8,9,11,0.6803324579959735,1.0524737079977058,371.4186232499778,0.968,0.9666666666666667
862,FHEDecisionTreeClassifier,8,9,12,0.6482312920270488,0.8592984999995679,333.8369500839617,0.976,0.9745762711864406
863,FHEDecisionTreeClassifier,8,9,13,0.6973625000100583,1.0199586669914424,336.81480383401504,0.984,0.9836065573770492
864,FHEDecisionTreeClassifier,8,9,14,0.666965042008087,1.0216135419905186,350.07059145800304,0.976,0.9734513274336283
865,FHEDecisionTreeClassifier,8,9,15,0.4688104590168223,1.0259036250063218,403.5049359590048,0.984,0.9833333333333333
866,FHEDecisionTreeClassifier,8,9,16,0.3097028749762103,1.147413625032641,389.1573879169882,0.98,0.9802371541501976
867,FHEDecisionTreeClassifier,8,9,17,0.7957098329789005,1.1296237909700722,384.08854491694365,0.972,0.9718875502008032
868,FHEDecisionTreeClassifier,8,9,18,0.6263890829868615,1.0773477079928853,388.29813579202164,0.972,0.9704641350210971
869,FHEDecisionTreeClassifier,8,9,19,0.8214655409683473,1.0574365410138853,384.5626728339703,0.984,0.9841269841269841
870,FHEDecisionTreeClassifier,8,10,5,0.7583456659922376,1.1161599169718102,657.9683787500253,0.972,0.9721115537848606
871,FHEDecisionTreeClassifier,8,10,6,0.7058015000075102,1.2165569580392912,462.66957441699924,0.98,0.9790794979079498
872,FHEDecisionTreeClassifier,8,10,7,0.5698922079754993,0.9961277089896612,435.7509277909994,0.948,0.9473684210526315
873,FHEDecisionTreeClassifier,8,10,8,0.40811812499305233,0.9613515829551034,443.4484677500441,0.968,0.9652173913043478
874,FHEDecisionTreeClassifier,8,10,9,0.7337372089968994,1.110309708979912,461.00618641701294,0.972,0.9704641350210971
875,FHEDecisionTreeClassifier,8,10,10,0.4584388340008445,1.1046262090094388,609.8060030839988,0.972,0.9739776951672863
876,FHEDecisionTreeClassifier,8,10,11,0.6576934999902733,1.1658612089813687,479.6280861669802,0.972,0.9707112970711297
877,FHEDecisionTreeClassifier,8,10,12,0.7172724159900099,1.2651780000305735,483.20032212499063,0.976,0.9747899159663865
878,FHEDecisionTreeClassifier,8,10,13,0.5797463750350289,1.0511684169759974,474.21772233303636,0.984,0.9836065573770492
879,FHEDecisionTreeClassifier,8,10,14,0.6246059159748256,1.025985500018578,500.28583695797715,0.98,0.9773755656108597
880,FHEDecisionTreeClassifier,8,10,15,0.4562662079697475,1.0466031249961816,494.2348995000357,0.984,0.9833333333333333
881,FHEDecisionTreeClassifier,8,10,16,0.7833039580145851,1.0720280419918709,471.4795274580247,0.984,0.984251968503937
882,FHEDecisionTreeClassifier,8,10,17,0.8162180419894867,1.123592916992493,500.6753671670449,0.968,0.967479674796748
883,FHEDecisionTreeClassifier,8,10,18,0.7425314169959165,1.126445792033337,515.5746426669648,0.976,0.9747899159663865
884,FHEDecisionTreeClassifier,8,10,19,0.5415601669810712,1.1585773749975488,482.40171391604235,0.976,0.9761904761904762
885,FHEDecisionTreeClassifier,8,11,5,0.672366333019454,1.1291408329852857,670.0726707919966,0.976,0.9763779527559056
886,FHEDecisionTreeClassifier,8,11,6,0.7686671250266954,1.2569913330371492,630.0585372909554,0.98,0.9789029535864979
887,FHEDecisionTreeClassifier,8,11,7,0.5332180419936776,1.1807758750510402,520.793984332995,0.944,0.9435483870967742
888,FHEDecisionTreeClassifier,8,11,8,0.7929834580281749,0.9672491250094026,541.699472541979,0.972,0.9696969696969697
889,FHEDecisionTreeClassifier,8,11,9,0.2944399580010213,1.1289918329566717,651.2437652079971,0.98,0.9790794979079498
890,FHEDecisionTreeClassifier,8,11,10,0.6203709580004215,1.1186943330103531,667.4660966669908,0.976,0.9776119402985075
891,FHEDecisionTreeClassifier,8,11,11,0.6857389580109157,1.0622320830007084,493.34932866698364,0.968,0.9669421487603306
892,FHEDecisionTreeClassifier,8,11,12,0.6047885000007227,1.2124494999879971,511.8237772920402,0.976,0.9747899159663865
893,FHEDecisionTreeClassifier,8,11,13,0.6165150419692509,0.9711249999818392,526.2569354170118,0.992,0.991869918699187
894,FHEDecisionTreeClassifier,8,11,14,0.7360099169891328,1.158404125017114,534.6818470419967,0.98,0.9773755656108597
895,FHEDecisionTreeClassifier,8,11,15,0.3575219580088742,1.0466373329982162,462.25158858299255,0.98,0.9790794979079498
896,FHEDecisionTreeClassifier,8,11,16,0.5314504579873756,1.0272107920027338,462.03281541599426,0.976,0.9761904761904762
897,FHEDecisionTreeClassifier,8,11,17,0.622861500014551,0.9975689579732716,480.0485705829924,0.968,0.967479674796748
898,FHEDecisionTreeClassifier,8,11,18,0.7100457079941407,1.081695833010599,573.4770515409764,0.964,0.9626556016597511
899,FHEDecisionTreeClassifier,8,11,19,0.42006929201306775,1.3634967079851776,536.3716837079846,0.98,0.9800796812749004
900,FHEDecisionTreeClassifier,9,2,5,0.2625547909992747,0.5829801250365563,169.37298100005137,0.704,0.5934065934065934
901,FHEDecisionTreeClassifier,9,2,6,0.6420686250203289,0.609021499985829,175.9678709160071,0.744,0.6404494382022472
902,FHEDecisionTreeClassifier,9,2,7,0.6263802499743178,0.6089227920165285,176.76330508303363,0.764,0.7203791469194313
903,FHEDecisionTreeClassifier,9,2,8,0.44707491697045043,0.9049239159794524,254.47693525004433,0.764,0.6775956284153005
904,FHEDecisionTreeClassifier,9,2,9,0.27504224999574944,0.9257628339692019,255.91251133399783,0.76,0.6875
905,FHEDecisionTreeClassifier,9,2,10,0.4863752920064144,1.0230438329745084,291.38149404199794,0.712,0.6504854368932039
906,FHEDecisionTreeClassifier,9,2,11,0.8038139170384966,0.9474524999968708,294.3785074169864,0.788,0.7953667953667953
907,FHEDecisionTreeClassifier,9,2,12,0.6622805840452202,0.6727696660091169,201.5811383750406,0.78,0.7465437788018433
908,FHEDecisionTreeClassifier,9,2,13,0.5810021670185961,1.1236540829995647,275.3976123330067,0.752,0.7703703703703704
909,FHEDecisionTreeClassifier,9,2,14,0.6336667090072297,0.9050264170509763,277.9861537499819,0.78,0.7208121827411168
910,FHEDecisionTreeClassifier,9,2,15,0.2933627919992432,0.7404847500147298,193.86618291703053,0.772,0.7192118226600985
911,FHEDecisionTreeClassifier,9,2,16,0.5668522500200197,0.9866882910137065,273.93977925000945,0.764,0.7035175879396985
912,FHEDecisionTreeClassifier,9,2,17,0.27314775000559166,1.0616647499846295,279.0146448749583,0.792,0.7777777777777778
913,FHEDecisionTreeClassifier,9,2,18,0.7103184170555323,0.7416625000187196,211.4558087500045,0.784,0.7692307692307693
914,FHEDecisionTreeClassifier,9,2,19,0.687278957979288,0.6571467499597929,191.89346900000237,0.788,0.7488151658767772
915,FHEDecisionTreeClassifier,9,3,5,0.6756250000325963,1.0275345419649966,308.87707941699773,0.912,0.9105691056910569
916,FHEDecisionTreeClassifier,9,3,6,0.6237134160473943,0.8435494580189697,306.62958158296533,0.92,0.9137931034482759
917,FHEDecisionTreeClassifier,9,3,7,0.7011685419711284,0.9860956250340678,336.77633483399404,0.916,0.9128630705394191
918,FHEDecisionTreeClassifier,9,3,8,0.4526898749754764,0.9501924160285853,329.2839896249934,0.928,0.9224137931034483
919,FHEDecisionTreeClassifier,9,3,9,0.6042696669464931,1.0986296660266817,323.71372800000245,0.936,0.9322033898305084
920,FHEDecisionTreeClassifier,9,3,10,0.3365502909873612,0.9467593749868684,298.25147437496344,0.92,0.9242424242424242
921,FHEDecisionTreeClassifier,9,3,11,0.8389414579723962,0.9430805419688113,283.6661658330122,0.916,0.9113924050632911
922,FHEDecisionTreeClassifier,9,3,12,0.49098270799731836,0.8489143750048243,302.78848562500207,0.948,0.9432314410480349
923,FHEDecisionTreeClassifier,9,3,13,0.6774980000336654,1.0478432080126368,309.51363141601905,0.948,0.9456066945606695
924,FHEDecisionTreeClassifier,9,3,14,0.6687826249981299,0.6676094169961289,211.781960332999,0.92,0.9099099099099099
925,FHEDecisionTreeClassifier,9,3,15,0.31748891703318805,0.9881207500002347,322.75527579098707,0.948,0.9465020576131687
926,FHEDecisionTreeClassifier,9,3,16,0.35373883397551253,0.9786225000279956,326.8318105000071,0.948,0.9473684210526315
927,FHEDecisionTreeClassifier,9,3,17,0.8712982080178335,0.97750958398683,325.73784345795866,0.948,0.9482071713147411
928,FHEDecisionTreeClassifier,9,3,18,0.4756362499902025,0.7604261249653064,244.46927225001855,0.964,0.9620253164556962
929,FHEDecisionTreeClassifier,9,3,19,0.6630889170337468,0.9664634999935515,312.9216682079714,0.94,0.9402390438247012
930,FHEDecisionTreeClassifier,9,4,5,0.6422079170006327,1.0660657919943333,415.27615141600836,0.944,0.9421487603305785
931,FHEDecisionTreeClassifier,9,4,6,0.7321392500307411,0.9494019580306485,316.3843037500046,0.94,0.9372384937238494
932,FHEDecisionTreeClassifier,9,4,7,0.5442939579952508,0.995408957998734,308.7791562919738,0.932,0.9294605809128631
933,FHEDecisionTreeClassifier,9,4,8,0.6184570410405286,1.1442464170395397,383.0551153749693,0.956,0.9527896995708155
934,FHEDecisionTreeClassifier,9,4,9,0.4179605409735814,1.0401225409586914,369.99152333295206,0.948,0.9446808510638298
935,FHEDecisionTreeClassifier,9,4,10,0.8246854579774663,1.0262469580047764,397.8985592079698,0.972,0.9737827715355806
936,FHEDecisionTreeClassifier,9,4,11,0.6992996669723652,0.9236371250008233,394.9061036669882,0.964,0.9623430962343096
937,FHEDecisionTreeClassifier,9,4,12,0.4044258749927394,1.0479412919958122,319.6109479169827,0.968,0.9663865546218487
938,FHEDecisionTreeClassifier,9,4,13,0.370543249999173,0.9107840409851633,234.88601583300624,0.98,0.9795918367346939
939,FHEDecisionTreeClassifier,9,4,14,0.4680033749900758,0.8959477080497891,275.40749104198767,0.964,0.96
940,FHEDecisionTreeClassifier,9,4,15,0.3063484159647487,0.9539949159952812,226.97156450001057,0.992,0.9917355371900827
941,FHEDecisionTreeClassifier,9,4,16,0.44975924998288974,0.8527716670068912,269.1812614160008,0.968,0.9682539682539683
942,FHEDecisionTreeClassifier,9,4,17,0.47331970802042633,0.9559288339805789,234.23073345900048,0.98,0.9799196787148594
943,FHEDecisionTreeClassifier,9,4,18,0.5115320410113782,0.9538594580371864,277.6989437920274,0.964,0.9623430962343096
944,FHEDecisionTreeClassifier,9,4,19,0.5466995000024326,0.9092907090089284,234.06664745800663,0.988,0.9881422924901185
945,FHEDecisionTreeClassifier,9,5,5,0.41637595900101587,0.8839541670167819,347.0071239999961,0.972,0.9721115537848606
946,FHEDecisionTreeClassifier,9,5,6,0.2674191659898497,0.958670332969632,346.3139341250062,0.98,0.9787234042553191
947,FHEDecisionTreeClassifier,9,5,7,0.5310922500211746,0.9334242090117186,340.72527183400234,0.964,0.9635627530364372
948,FHEDecisionTreeClassifier,9,5,8,0.43001008400460705,0.9428440000046976,346.7067357089836,0.988,0.9872340425531915
949,FHEDecisionTreeClassifier,9,5,9,0.33463495899923146,0.9311954579898156,304.3461283330107,0.972,0.970954356846473
950,FHEDecisionTreeClassifier,9,5,10,0.295700290997047,0.9568946249783039,350.5916952499538,0.98,0.9814126394052045
951,FHEDecisionTreeClassifier,9,5,11,0.539545958978124,0.8993477919721045,345.9051542499801,0.98,0.979253112033195
952,FHEDecisionTreeClassifier,9,5,12,0.3347289999946952,0.9963196250027977,344.2599997090292,0.98,0.9787234042553191
953,FHEDecisionTreeClassifier,9,5,13,0.5427437910111621,0.9891327079967596,343.5153133330168,0.988,0.9877551020408163
954,FHEDecisionTreeClassifier,9,5,14,0.6388819169951603,0.9433561249752529,265.81019879097585,0.98,0.9775784753363229
955,FHEDecisionTreeClassifier,9,5,15,0.48343362496234477,0.9564908330212347,263.42707070795586,0.984,0.9834710743801653
956,FHEDecisionTreeClassifier,9,5,16,0.6275893750134856,0.8808037919807248,329.0351299170288,0.984,0.9841269841269841
957,FHEDecisionTreeClassifier,9,5,17,0.519431833003182,0.8704969170503318,311.7423647090327,0.976,0.976
958,FHEDecisionTreeClassifier,9,5,18,0.6203265000367537,0.8808924159966409,316.41283787501743,0.98,0.9790794979079498
959,FHEDecisionTreeClassifier,9,5,19,0.49589062499580905,0.9109422499896027,304.1275052919518,0.972,0.9721115537848606
960,FHEDecisionTreeClassifier,9,6,5,0.5602927500149235,0.9828725419938564,393.47412070899736,0.968,0.968503937007874
961,FHEDecisionTreeClassifier,9,6,6,0.5723442499875091,1.0371570000424981,349.4698619170231,0.976,0.9747899159663865
962,FHEDecisionTreeClassifier,9,6,7,0.7359984170179814,0.9473624579841271,420.7801492920262,0.964,0.9635627530364372
963,FHEDecisionTreeClassifier,9,6,8,0.6648474999819882,1.0079448749893345,415.07692366599804,0.98,0.9787234042553191
964,FHEDecisionTreeClassifier,9,6,9,0.6345371670322493,0.933225582994055,422.57534195802873,0.98,0.9790794979079498
965,FHEDecisionTreeClassifier,9,6,10,0.5072876249905676,0.9364077500067651,391.7039033329929,0.98,0.981549815498155
966,FHEDecisionTreeClassifier,9,6,11,0.523180834017694,0.9755372909712605,328.46844079199946,0.976,0.9752066115702479
967,FHEDecisionTreeClassifier,9,6,12,0.4631806660327129,1.121299042017199,439.9909441249911,0.984,0.9831932773109243
968,FHEDecisionTreeClassifier,9,6,13,0.3764028750010766,1.0237274580285884,320.181853166956,0.984,0.9836065573770492
969,FHEDecisionTreeClassifier,9,6,14,0.6985055000404827,1.0692236669710837,298.8419511249522,0.98,0.9775784753363229
970,FHEDecisionTreeClassifier,9,6,15,0.7394119999953546,0.9542612920049578,290.53456104098586,0.98,0.9790794979079498
971,FHEDecisionTreeClassifier,9,6,16,0.3848658329807222,1.0696574170142412,318.22640537499683,0.98,0.9800796812749004
972,FHEDecisionTreeClassifier,9,6,17,0.3747854169923812,1.001699540996924,316.564242249995,0.976,0.976
973,FHEDecisionTreeClassifier,9,6,18,0.5933145000017248,0.8874454579781741,328.8373341669794,0.976,0.9747899159663865
974,FHEDecisionTreeClassifier,9,6,19,0.7573874579975381,0.9296475000446662,354.4833638750133,0.964,0.9647058823529412
975,FHEDecisionTreeClassifier,9,7,5,0.5736004589707591,0.9069950830307789,449.41879641701235,0.98,0.9802371541501976
976,FHEDecisionTreeClassifier,9,7,6,0.3349610829609446,1.0037016670103185,439.4437954159803,0.968,0.9661016949152542
977,FHEDecisionTreeClassifier,9,7,7,0.4544477090239525,0.9845414159935899,414.7185216250364,0.976,0.9761904761904762
978,FHEDecisionTreeClassifier,9,7,8,0.4520710840006359,0.9118514590081759,437.8612311669858,0.96,0.9576271186440678
979,FHEDecisionTreeClassifier,9,7,9,0.6725614580209367,0.9974904580158181,373.3742019580095,0.976,0.9747899159663865
980,FHEDecisionTreeClassifier,9,7,10,0.45930595899699256,0.9437583339749835,391.4088931249571,0.98,0.9814126394052045
981,FHEDecisionTreeClassifier,9,7,11,0.7152027920237742,0.9514463749947026,325.2131408340065,0.968,0.9666666666666667
982,FHEDecisionTreeClassifier,9,7,12,0.6816734579624608,1.025704916974064,367.2522422079928,0.976,0.9743589743589743
983,FHEDecisionTreeClassifier,9,7,13,0.6780365000013262,1.0787130829994567,435.7436134580057,0.988,0.9876543209876543
984,FHEDecisionTreeClassifier,9,7,14,0.7486406670068391,1.1006908330018632,357.8573054589797,0.976,0.9734513274336283
985,FHEDecisionTreeClassifier,9,7,15,0.3729450000100769,1.0864631250151433,357.6764388750307,0.988,0.9875518672199171
986,FHEDecisionTreeClassifier,9,7,16,0.7559237080276944,1.1224250000086613,335.3196597499773,0.96,0.959349593495935
987,FHEDecisionTreeClassifier,9,7,17,0.4183357080328278,1.1474375000107102,353.5641656250227,0.972,0.9718875502008032
988,FHEDecisionTreeClassifier,9,7,18,0.7521416670060717,1.1841995830181986,335.283464542008,0.976,0.9747899159663865
989,FHEDecisionTreeClassifier,9,7,19,0.5701890419586562,0.8828026250121184,384.3772561670048,0.988,0.9882352941176471
990,FHEDecisionTreeClassifier,9,8,5,0.5745746659813449,0.9399948329664767,499.36602504196344,0.964,0.9641434262948207
991,FHEDecisionTreeClassifier,9,8,6,0.6235777499969117,1.104750041035004,461.9921862919582,0.98,0.9787234042553191
992,FHEDecisionTreeClassifier,9,8,7,0.7441825419664383,0.8613626669975929,419.8840030839783,0.96,0.959349593495935
993,FHEDecisionTreeClassifier,9,8,8,0.5844691669917665,0.9748353339964524,453.58693379198667,0.98,0.9785407725321889
994,FHEDecisionTreeClassifier,9,8,9,0.47909658402204514,1.089280707994476,437.32108437496936,0.984,0.9833333333333333
995,FHEDecisionTreeClassifier,9,8,10,0.822044291999191,1.0004981660167687,454.69786316598766,0.98,0.9814126394052045
996,FHEDecisionTreeClassifier,9,8,11,0.58040625002468,1.0229716660105623,441.70506375003606,0.972,0.9704641350210971
997,FHEDecisionTreeClassifier,9,8,12,0.3261917909840122,1.1039088750258088,354.26682949997485,0.976,0.9743589743589743
998,FHEDecisionTreeClassifier,9,8,13,0.5119048330234364,1.0863449159660377,425.82778654200956,0.988,0.9877551020408163
999,FHEDecisionTreeClassifier,9,8,14,0.3743293330189772,1.0444978339946829,357.20214999996824,0.976,0.9727272727272728
1000,FHEDecisionTreeClassifier,9,8,15,0.771664250001777,0.9528319169767201,425.2032364999759,0.976,0.9747899159663865
1001,FHEDecisionTreeClassifier,9,8,16,0.8493732080096379,1.0299971249769442,350.84443704102887,0.992,0.9921875
1002,FHEDecisionTreeClassifier,9,8,17,0.7530075000249781,1.1402029159944504,370.38674408296356,0.98,0.9800796812749004
1003,FHEDecisionTreeClassifier,9,8,18,0.4161778329871595,1.1558289580279961,439.81514170899754,0.988,0.9875518672199171
1004,FHEDecisionTreeClassifier,9,8,19,0.6902302079834044,1.0678931250004098,381.77144654100994,0.992,0.9921259842519685
1005,FHEDecisionTreeClassifier,9,9,5,0.8155561249586754,1.042481584008783,562.0734755839803,0.984,0.9841269841269841
1006,FHEDecisionTreeClassifier,9,9,6,0.679202500032261,1.150836375018116,496.67739779199474,0.972,0.9702127659574468
1007,FHEDecisionTreeClassifier,9,9,7,0.5360699169686995,0.9247654579812661,443.32928449998144,0.964,0.963855421686747
1008,FHEDecisionTreeClassifier,9,9,8,0.43575566599611193,1.0076327080023475,459.69091183296405,0.984,0.9830508474576272
1009,FHEDecisionTreeClassifier,9,9,9,0.7526589590124786,0.9731990420259535,439.489267707977,0.972,0.9704641350210971
1010,FHEDecisionTreeClassifier,9,9,10,0.6602349999593571,1.143784458981827,488.24098658398725,0.988,0.9890909090909091
1011,FHEDecisionTreeClassifier,9,9,11,0.585848375048954,1.0076055419631302,439.59297154203523,0.972,0.9707112970711297
1012,FHEDecisionTreeClassifier,9,9,12,0.31145645800279453,1.0560730840079486,439.0045688750106,0.988,0.9873417721518988
1013,FHEDecisionTreeClassifier,9,9,13,0.7795870419940911,1.040362957981415,436.72089554095874,0.996,0.9959183673469387
1014,FHEDecisionTreeClassifier,9,9,14,0.5168937499984168,1.0330475000082515,357.4717476670048,0.988,0.986784140969163
1015,FHEDecisionTreeClassifier,9,9,15,0.45083770802011713,0.9409385839826427,455.37742654199246,0.984,0.9833333333333333
1016,FHEDecisionTreeClassifier,9,9,16,0.41651595797156915,1.0282575829769485,385.0090952499886,0.992,0.9921259842519685
1017,FHEDecisionTreeClassifier,9,9,17,0.8440805840073153,1.0542314170161262,363.77996279200306,0.984,0.984
1018,FHEDecisionTreeClassifier,9,9,18,0.6903278750251047,0.8476144999731332,356.89869833301054,0.976,0.975
1019,FHEDecisionTreeClassifier,9,9,19,0.6902523329481483,0.9551977920345962,409.69232466700487,0.988,0.9882352941176471
1020,FHEDecisionTreeClassifier,9,10,5,0.505031707987655,1.1277952920063399,726.492225916998,0.988,0.9881422924901185
1021,FHEDecisionTreeClassifier,9,10,6,0.7101286249817349,1.1552449169685133,698.0756260839989,0.984,0.9830508474576272
1022,FHEDecisionTreeClassifier,9,10,7,0.39304812502814457,1.0472334590158425,582.9688384589972,0.96,0.96
1023,FHEDecisionTreeClassifier,9,10,8,0.3953459169715643,0.9626235840260051,624.4727459999849,0.98,0.9787234042553191
1024,FHEDecisionTreeClassifier,9,10,9,0.46829737501684576,1.0358701659715734,454.7964445420075,0.984,0.9833333333333333
1025,FHEDecisionTreeClassifier,9,10,10,0.40214129199739546,1.0084250000072643,691.842269041983,0.992,0.9926470588235294
1026,FHEDecisionTreeClassifier,9,10,11,0.7005476669874042,1.1005750829936005,482.5588972909609,0.964,0.9626556016597511
1027,FHEDecisionTreeClassifier,9,10,12,0.6983866660157219,1.2161544170230627,510.6039649999584,0.984,0.9830508474576272
1028,FHEDecisionTreeClassifier,9,10,13,0.8006657079677097,1.1721842919941992,597.5184141669888,0.992,0.9918032786885246
1029,FHEDecisionTreeClassifier,9,10,14,0.5213530409964733,1.0303480839938857,477.88346254103817,0.988,0.9866666666666667
1030,FHEDecisionTreeClassifier,9,10,15,0.5868726249900647,1.1086743749910966,489.19367820897605,0.984,0.9833333333333333
1031,FHEDecisionTreeClassifier,9,10,16,0.6477445830241777,1.0465991250239313,501.6117789170239,0.996,0.996078431372549
1032,FHEDecisionTreeClassifier,9,10,17,0.5949078749981709,1.0651039999793284,501.09028541698353,0.976,0.9758064516129032
1033,FHEDecisionTreeClassifier,9,10,18,0.6944904160336591,0.9643692910321988,520.0281661249464,0.984,0.9833333333333333
1034,FHEDecisionTreeClassifier,9,10,19,0.7656551669933833,1.060062124975957,583.5549791250378,0.992,0.9921259842519685
1035,FHEDecisionTreeClassifier,9,11,5,0.6200590000371449,1.0218157920171507,770.71770358301,0.988,0.9881422924901185
1036,FHEDecisionTreeClassifier,9,11,6,0.7279618749744259,1.0705667909933254,716.72717774997,0.98,0.9789029535864979
1037,FHEDecisionTreeClassifier,9,11,7,0.4611695830244571,1.086224416969344,632.3844906659797,0.964,0.9641434262948207
1038,FHEDecisionTreeClassifier,9,11,8,0.7538288329960778,1.0768702080240473,615.478103625006,0.968,0.9655172413793104
1039,FHEDecisionTreeClassifier,9,11,9,0.6377039579674602,0.9787648749770597,576.2951417500153,0.984,0.9833333333333333
1040,FHEDecisionTreeClassifier,9,11,10,0.6218475000350736,1.0239157080068253,722.0212340410217,0.988,0.988929889298893
1041,FHEDecisionTreeClassifier,9,11,11,0.5314153750077821,1.0190058330190368,628.2967100840178,0.976,0.975
1042,FHEDecisionTreeClassifier,9,11,12,0.4697659169905819,1.1234610420069657,585.8685051249922,0.984,0.9830508474576272
1043,FHEDecisionTreeClassifier,9,11,13,0.881879166001454,1.4725568749709055,655.8906377500389,0.996,0.9959183673469387
1044,FHEDecisionTreeClassifier,9,11,14,0.6962984580313787,1.0768481669947505,528.7112414999865,0.988,0.9866666666666667
1045,FHEDecisionTreeClassifier,9,11,15,0.6808236250071786,0.9737919580074959,565.888088207983,0.992,0.9917355371900827
1046,FHEDecisionTreeClassifier,9,11,16,0.8590638340101577,1.091136250004638,572.9273206249927,0.988,0.9882352941176471
1047,FHEDecisionTreeClassifier,9,11,17,0.8870739170233719,1.0125470419880003,535.0214679589844,0.972,0.97165991902834
1048,FHEDecisionTreeClassifier,9,11,18,0.46571370802121237,0.9358090409659781,543.5003176670289,0.98,0.979253112033195
1049,FHEDecisionTreeClassifier,9,11,19,0.343301958986558,1.0022255420335568,624.6493147910223,0.988,0.9882352941176471
1050,FHEDecisionTreeClassifier,10,2,5,0.76605987502262,0.672302833001595,191.94782412500354,0.704,0.5934065934065934
1051,FHEDecisionTreeClassifier,10,2,6,0.7351386669906788,0.6929231670219451,201.85507595801027,0.744,0.6404494382022472
1052,FHEDecisionTreeClassifier,10,2,7,0.35159379203105345,0.5859733750112355,200.51153833296848,0.764,0.7203791469194313
1053,FHEDecisionTreeClassifier,10,2,8,0.7667499579838477,1.0451462090131827,283.0134553749813,0.764,0.6775956284153005
1054,FHEDecisionTreeClassifier,10,2,9,0.6286237500025891,1.102485625015106,277.62489704199834,0.776,0.7333333333333333
1055,FHEDecisionTreeClassifier,10,2,10,0.41331645799800754,0.9167814580141567,286.09380937501555,0.74,0.7325102880658436
1056,FHEDecisionTreeClassifier,10,2,11,0.6982754999771714,0.9951265410054475,294.34505412500584,0.788,0.7905138339920948
1057,FHEDecisionTreeClassifier,10,2,12,0.6570124590070918,0.8955491660162807,284.39410370896803,0.788,0.7488151658767772
1058,FHEDecisionTreeClassifier,10,2,13,0.7718310829950497,1.0224267090088688,285.3954518750543,0.748,0.7586206896551724
1059,FHEDecisionTreeClassifier,10,2,14,0.6974228750332259,0.9645098749897443,293.65047433401924,0.788,0.7336683417085427
1060,FHEDecisionTreeClassifier,10,2,15,0.4935324169928208,0.9423825000412762,279.79702754103346,0.796,0.7984189723320159
1061,FHEDecisionTreeClassifier,10,2,16,0.7425327500095591,0.9543039170093834,268.3418249170063,0.78,0.7533632286995515
1062,FHEDecisionTreeClassifier,10,2,17,0.7887582500115968,0.9871379170217551,269.09149174997583,0.804,0.7782805429864253
1063,FHEDecisionTreeClassifier,10,2,18,0.7298941669869237,0.6749455000390299,217.37668762501562,0.8,0.788135593220339
1064,FHEDecisionTreeClassifier,10,2,19,0.3340955829480663,0.9477515409816988,271.8040538749774,0.796,0.7792207792207793
1065,FHEDecisionTreeClassifier,10,3,5,0.5162832080386579,0.860969333036337,312.08113033301197,0.912,0.9105691056910569
1066,FHEDecisionTreeClassifier,10,3,6,0.3762097920407541,0.9691149160498753,331.7987614169833,0.928,0.9224137931034483
1067,FHEDecisionTreeClassifier,10,3,7,0.6161667080014013,1.1009639160474762,354.55374924995704,0.924,0.9218106995884774
1068,FHEDecisionTreeClassifier,10,3,8,0.7035862499615178,0.9996641670004465,328.24554366699886,0.94,0.9361702127659575
1069,FHEDecisionTreeClassifier,10,3,9,0.634458624990657,0.9542851250153035,297.8771413330105,0.936,0.9322033898305084
1070,FHEDecisionTreeClassifier,10,3,10,0.4950503750005737,1.02303070895141,290.701538541005,0.932,0.9372693726937269
1071,FHEDecisionTreeClassifier,10,3,11,0.37846012494992465,1.053570708958432,320.27323479100596,0.928,0.9230769230769231
1072,FHEDecisionTreeClassifier,10,3,12,0.7731972080073319,0.9723752079880796,346.52024170797085,0.948,0.9451476793248945
1073,FHEDecisionTreeClassifier,10,3,13,0.6611466659815051,0.9364834169973619,339.8743244999787,0.976,0.975609756097561
1074,FHEDecisionTreeClassifier,10,3,14,0.727040332974866,0.9282265419606119,318.01613558403915,0.94,0.9315068493150684
1075,FHEDecisionTreeClassifier,10,3,15,0.6297894170274958,1.0156952920369804,311.98226966697257,0.96,0.9586776859504132
1076,FHEDecisionTreeClassifier,10,3,16,0.838089749973733,0.9198728750343435,292.82395500002895,0.956,0.9568627450980393
1077,FHEDecisionTreeClassifier,10,3,17,0.8239583329996094,0.8668053749715909,295.3415678750025,0.96,0.96
1078,FHEDecisionTreeClassifier,10,3,18,0.7578346250229515,0.9758966660010628,294.39806012500776,0.968,0.9663865546218487
1079,FHEDecisionTreeClassifier,10,3,19,0.3863243749947287,0.9989708749926649,307.39415745902807,0.94,0.9416342412451362
1080,FHEDecisionTreeClassifier,10,4,5,0.732677958032582,0.9713234580121934,442.68583783402573,0.94,0.9402390438247012
1081,FHEDecisionTreeClassifier,10,4,6,0.31134095799643546,0.92810570896836,429.2732365000411,0.948,0.946058091286307
1082,FHEDecisionTreeClassifier,10,4,7,0.47760791704058647,1.0149534590309486,411.6691415000241,0.932,0.9288702928870293
1083,FHEDecisionTreeClassifier,10,4,8,0.9260129170143045,1.084116957965307,453.72792004200164,0.968,0.9661016949152542
