,model,max_depth,n_bits,n_features,training_time,compilation_time,prediction_time,accuracy,f1
1062,DecisionTreeClassifier,10,2,17,0.00694404200000065,0,0.00016279100000105018,0.984,0.984
1063,DecisionTreeClassifier,10,2,18,0.006869124999997922,0,0.00015766699999986145,0.988,0.9875518672199171
1064,DecisionTreeClassifier,10,2,19,0.007592375000001539,0,0.00017920800000226222,0.992,0.9921259842519685
1065,DecisionTreeClassifier,10,3,5,0.0021636250000014456,0,0.00016662500000208524,0.992,0.9921259842519685
1066,DecisionTreeClassifier,10,3,6,0.0026318329999988066,0,0.00011437499999900069,0.98,0.9789029535864979
1067,DecisionTreeClassifier,10,3,7,0.0027088750000032746,0,0.00013012499999831562,0.976,0.9761904761904762
1068,DecisionTreeClassifier,10,3,8,0.003272499999997791,0,0.00013300000000171508,0.984,0.9831932773109243
1069,DecisionTreeClassifier,10,3,9,0.003465458000000865,0,0.00015900000000002024,0.984,0.9833333333333333
1070,DecisionTreeClassifier,10,3,10,0.004282333999999111,0,0.00015483299999985434,0.996,0.9963369963369964
1071,DecisionTreeClassifier,10,3,11,0.004577417000000139,0,0.00017408399999752078,0.98,0.979253112033195
1072,DecisionTreeClassifier,10,3,12,0.004704791999998292,0,0.00012979199999918478,0.984,0.9830508474576272
1073,DecisionTreeClassifier,10,3,13,0.005449332999997836,0,0.00017312499999988518,0.996,0.9959183673469387
1074,DecisionTreeClassifier,10,3,14,0.005680625000000106,0,0.00017395900000138909,0.992,0.9911504424778761
1075,DecisionTreeClassifier,10,3,15,0.007132999999999612,0,0.00018104100000115864,0.992,0.9917355371900827
1076,DecisionTreeClassifier,10,3,16,0.006375041000001858,0,0.0001710830000014596,1.0,1.0
1077,DecisionTreeClassifier,10,3,17,0.007038791999999461,0,0.00017983399999721428,0.984,0.984
1078,DecisionTreeClassifier,10,3,18,0.006988709000001592,0,0.00017991700000052901,0.988,0.9875518672199171
1079,DecisionTreeClassifier,10,3,19,0.007724416999998596,0,0.00033741600000070093,0.992,0.9921259842519685
1080,DecisionTreeClassifier,10,4,5,0.002252167000001748,0,0.00014266599999857021,0.992,0.9921259842519685
1081,DecisionTreeClassifier,10,4,6,0.004834999999999923,0,0.00020820800000009854,0.98,0.9789029535864979
1082,DecisionTreeClassifier,10,4,7,0.0027415420000025392,0,0.00011166699999876073,0.976,0.9761904761904762
1083,DecisionTreeClassifier,10,4,8,0.003419708999999216,0,0.00013729100000148264,0.984,0.9831932773109243
1084,DecisionTreeClassifier,10,4,9,0.0034884169999997994,0,0.00016245799999836663,0.984,0.9833333333333333
1085,DecisionTreeClassifier,10,4,10,0.009031874999998024,0,0.0001646669999999517,0.996,0.9963369963369964
1086,DecisionTreeClassifier,10,4,11,0.0044879580000021235,0,0.00010770799999804126,0.98,0.979253112033195
1087,DecisionTreeClassifier,10,4,12,0.004708958000001928,0,0.00018108300000108102,0.98,0.9790794979079498
1088,DecisionTreeClassifier,10,4,13,0.008615582999997429,0,0.0001678749999989293,0.996,0.9959183673469387
1089,DecisionTreeClassifier,10,4,14,0.013694707999999167,0,0.00018879099999935534,0.992,0.9911504424778761
1090,DecisionTreeClassifier,10,4,15,0.007149915999999479,0,0.00014666599999912933,0.992,0.9917355371900827
1091,DecisionTreeClassifier,10,4,16,0.0063797500000006835,0,0.0001619999999995514,1.0,1.0
1092,DecisionTreeClassifier,10,4,17,0.007013667000002499,0,0.00018225000000171576,0.984,0.984
1093,DecisionTreeClassifier,10,4,18,0.006986250000000638,0,0.00018337500000242812,0.988,0.9875518672199171
1094,DecisionTreeClassifier,10,4,19,0.007518292000000315,0,0.00016741700000011406,0.992,0.9921259842519685
1095,DecisionTreeClassifier,10,5,5,0.002067707999998447,0,9.270900000046822e-05,0.992,0.9921259842519685
1096,DecisionTreeClassifier,10,5,6,0.004121041999997743,0,0.00026070900000263464,0.98,0.9789029535864979
1097,DecisionTreeClassifier,10,5,7,0.002811083000000991,0,0.0001640000000016073,0.976,0.9761904761904762
1098,DecisionTreeClassifier,10,5,8,0.004404042000000885,0,0.0002555000000015184,0.984,0.9831932773109243
1099,DecisionTreeClassifier,10,5,9,0.008670750000000282,0,0.0001756670000006011,0.984,0.9833333333333333
1100,DecisionTreeClassifier,10,5,10,0.007903457999997698,0,0.00029520900000079564,0.996,0.9963369963369964
1101,DecisionTreeClassifier,10,5,11,0.004521167000000048,0,0.00017224999999854163,0.98,0.979253112033195
1102,DecisionTreeClassifier,10,5,12,0.004750500000000102,0,0.0001614580000008914,0.98,0.9790794979079498
1103,DecisionTreeClassifier,10,5,13,0.005452999999999264,0,0.00013154199999831917,0.996,0.9959183673469387
1104,DecisionTreeClassifier,10,5,14,0.005612040999999124,0,0.000151541000001032,0.992,0.9911504424778761
1105,DecisionTreeClassifier,10,5,15,0.007890082999999493,0,0.00021145899999908124,0.992,0.9917355371900827
1106,DecisionTreeClassifier,10,5,16,0.0066675829999987,0,0.00015112499999858642,1.0,1.0
1107,DecisionTreeClassifier,10,5,17,0.006997041999998288,0,0.00017208299999893484,0.984,0.984
1108,DecisionTreeClassifier,10,5,18,0.007034666999999217,0,0.00017449999999996635,0.988,0.9875518672199171
1109,DecisionTreeClassifier,10,5,19,0.01086000000000098,0,0.00016433300000073814,0.996,0.996078431372549
1110,DecisionTreeClassifier,10,6,5,0.00212850000000131,0,0.0001520409999997696,0.992,0.9921259842519685
1111,DecisionTreeClassifier,10,6,6,0.0026122089999986997,0,0.00016354100000270932,0.98,0.9789029535864979
1112,DecisionTreeClassifier,10,6,7,0.002767750000000291,0,0.00017533400000147026,0.976,0.9761904761904762
1113,DecisionTreeClassifier,10,6,8,0.003352958000000683,0,0.00016404100000144695,0.984,0.9831932773109243
1114,DecisionTreeClassifier,10,6,9,0.005258500000000055,0,0.0001999579999996115,0.984,0.9833333333333333
1115,DecisionTreeClassifier,10,6,10,0.004351916999997485,0,0.00017758399999934227,0.996,0.9963369963369964
1116,DecisionTreeClassifier,10,6,11,0.006787500000001501,0,0.0001961250000022119,0.98,0.979253112033195
1117,DecisionTreeClassifier,10,6,12,0.004770500000002897,0,0.00013716699999832827,0.984,0.9830508474576272
1118,DecisionTreeClassifier,10,6,13,0.005367042000003153,0,0.00013316700000132187,0.996,0.9959183673469387
1119,DecisionTreeClassifier,10,6,14,0.005673791999999622,0,0.0001337919999997439,0.992,0.9911504424778761
1120,DecisionTreeClassifier,10,6,15,0.007084333999998194,0,0.00017645799999854717,0.992,0.9917355371900827
1121,DecisionTreeClassifier,10,6,16,0.010094082999998477,0,0.00016675000000176965,0.996,0.996078431372549
1122,DecisionTreeClassifier,10,6,17,0.007038790999999378,0,0.00012729100000186122,0.984,0.984
1123,DecisionTreeClassifier,10,6,18,0.006883790999999917,0,0.00010762499999827924,0.988,0.9875518672199171
1124,DecisionTreeClassifier,10,6,19,0.007487999999998607,0,0.00013987499999856823,0.996,0.996078431372549
1125,DecisionTreeClassifier,10,7,5,0.002102582999999214,0,0.0001484579999981861,0.992,0.9921259842519685
1126,DecisionTreeClassifier,10,7,6,0.0025722500000000537,0,0.00010704099999969685,0.98,0.9789029535864979
1127,DecisionTreeClassifier,10,7,7,0.0027237920000011684,0,0.00012320800000154009,0.976,0.9761904761904762
1128,DecisionTreeClassifier,10,7,8,0.006205542000000008,0,0.0001421659999998326,0.984,0.9831932773109243
1129,DecisionTreeClassifier,10,7,9,0.0035095419999997546,0,0.0001581250000022294,0.984,0.9833333333333333
1130,DecisionTreeClassifier,10,7,10,0.004315874999999636,0,0.00016537499999813576,0.996,0.9963369963369964
1131,DecisionTreeClassifier,10,7,11,0.004504292000000021,0,0.00012391699999980688,0.98,0.979253112033195
1132,DecisionTreeClassifier,10,7,12,0.00473029100000133,0,0.00015258400000206507,0.984,0.9830508474576272
1133,DecisionTreeClassifier,10,7,13,0.005345583000000431,0,0.00015729200000080823,0.996,0.9959183673469387
1134,DecisionTreeClassifier,10,7,14,0.005648832999998632,0,0.00012391699999980688,0.992,0.9911504424778761
1135,DecisionTreeClassifier,10,7,15,0.00704604199999892,0,0.00011937500000058776,0.992,0.9917355371900827
1136,DecisionTreeClassifier,10,7,16,0.006298749999999131,0,0.00013408399999903509,1.0,1.0
1137,DecisionTreeClassifier,10,7,17,0.006949917000000028,0,0.00013704200000219657,0.984,0.984
1138,DecisionTreeClassifier,10,7,18,0.006882292000000234,0,0.00014220799999975497,0.988,0.9875518672199171
1139,DecisionTreeClassifier,10,7,19,0.010265583999998995,0,0.0003155409999990866,0.992,0.9921259842519685
1140,DecisionTreeClassifier,10,8,5,0.0021615829999994673,0,0.0001270409999989397,0.992,0.9921259842519685
1141,DecisionTreeClassifier,10,8,6,0.00262299999999982,0,0.00015562499999788315,0.98,0.9789029535864979
1142,DecisionTreeClassifier,10,8,7,0.0027247499999987213,0,0.00012887500000147156,0.976,0.9761904761904762
1143,DecisionTreeClassifier,10,8,8,0.0032647499999995944,0,0.00011500000000097543,0.984,0.9831932773109243
1144,DecisionTreeClassifier,10,8,9,0.006954374999999402,0,0.0011563749999972117,0.984,0.9833333333333333
1145,DecisionTreeClassifier,10,8,10,0.0044037080000016715,0,0.00018000000000029104,0.996,0.9963369963369964
1146,DecisionTreeClassifier,10,8,11,0.004518374999999963,0,0.00016691599999774098,0.98,0.979253112033195
1147,DecisionTreeClassifier,10,8,12,0.004736457999999999,0,0.00013462500000116506,0.98,0.9790794979079498
1148,DecisionTreeClassifier,10,8,13,0.005392749999998614,0,0.00011766600000129301,0.996,0.9959183673469387
1149,DecisionTreeClassifier,10,8,14,0.005567415999998104,0,0.00012954199999981597,0.992,0.9911504424778761
1150,DecisionTreeClassifier,10,8,15,0.007073790999999829,0,0.00013824999999911824,0.992,0.9917355371900827
1151,DecisionTreeClassifier,10,8,16,0.006246666999999206,0,0.00012529199999988805,0.996,0.996078431372549
1152,DecisionTreeClassifier,10,8,17,0.007066833000003214,0,0.000128541000002258,0.984,0.984
1153,DecisionTreeClassifier,10,8,18,0.006941084000001041,0,0.0001253329999997277,0.988,0.9875518672199171
1154,DecisionTreeClassifier,10,8,19,0.00747379199999898,0,0.00011212500000112868,0.992,0.9921259842519685
1155,DecisionTreeClassifier,10,9,5,0.005149750000001063,0,0.00015470900000025267,0.992,0.9921259842519685
